,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse,Temperature.air@OLYM_LaCrosse
10/07/2014 16:01:55,16.201,,,1
10/07/2014 17:01:55,13.618,,,1
10/07/2014 18:01:55,12.195,,,1
10/07/2014 19:01:55,9.952,,,1
10/07/2014 20:01:55,8.643,,,1
10/07/2014 21:01:55,8.045,,,1
10/07/2014 22:01:55,8.02,,,1
10/07/2014 23:01:55,9.534,,,1
10/08/2014 00:01:55,8.916,,,1
10/08/2014 01:01:55,9.139,,,1
10/08/2014 02:01:55,9.879,,,1
10/08/2014 03:01:55,8.369,,,1
10/08/2014 04:01:55,8.519,,,1
10/08/2014 05:01:55,10.59,,,1
10/08/2014 06:01:55,10.247,,,1
10/08/2014 07:01:55,9.386,,,1
10/08/2014 08:01:55,10.785,,,1
10/08/2014 09:01:55,12.606,,,1
10/08/2014 10:01:55,12.147,,,1
10/08/2014 11:01:55,14.601,,,1
10/08/2014 12:01:55,14.529,,,1
10/08/2014 13:01:55,15.103,,,1
10/08/2014 14:01:55,15.772,,,1
10/08/2014 15:01:55,12.896,,,1
10/08/2014 16:01:55,11.929,,,1
10/08/2014 17:01:55,13.305,,,1
10/08/2014 18:01:55,13.112,,,1
10/08/2014 19:01:55,10.541,,,1
10/08/2014 20:01:55,12.582,,,1
10/08/2014 21:01:55,9.583,,,1
10/08/2014 22:01:55,9.312,,,1
10/08/2014 23:01:55,9.089,,,1
10/09/2014 00:01:55,8.99,,,1
10/09/2014 01:01:55,9.064,,,1
10/09/2014 02:01:55,8.965,,,1
10/09/2014 03:01:55,9.04,,,1
10/09/2014 04:01:55,9.952,,,1
10/09/2014 05:01:55,9.114,,,1
10/09/2014 06:01:55,9.287,,,1
10/09/2014 07:01:55,8.891,,,1
10/09/2014 08:01:55,9.435,,,1
10/09/2014 09:01:55,11.175,,,1
10/09/2014 10:01:55,13.69,,,1
10/09/2014 11:01:55,15.031,,,1
10/09/2014 12:01:55,15.438,,,1
10/09/2014 13:01:55,16.844,,,1
10/09/2014 14:01:55,15.079,,,1
10/09/2014 15:01:55,15.533,,,1
10/09/2014 16:01:55,15.127,,,1
10/09/2014 17:01:55,14.649,,,1
10/09/2014 18:01:55,13.04,,,1
10/09/2014 19:01:55,11.224,,,1
10/09/2014 20:01:55,10.394,,,1
10/09/2014 21:01:55,10.565,,,1
10/09/2014 22:01:55,10.198,,,1
10/09/2014 23:01:55,10.124,,,1
10/10/2014 00:01:55,10.271,,,1
10/10/2014 01:01:55,9.731,,,1
10/10/2014 02:01:55,9.485,,,1
10/10/2014 03:01:55,9.336,,,1
10/10/2014 04:01:55,9.41,,,1
10/10/2014 05:01:55,9.485,,,1
10/10/2014 06:01:55,9.262,,,1
10/10/2014 07:01:55,8.866,,,1
10/10/2014 08:01:55,9.015,,,1
10/10/2014 09:01:55,10.785,,,1
10/10/2014 10:01:55,11.686,,,1
10/10/2014 11:01:55,12.678,,,1
10/10/2014 12:01:55,11.71,,,1
10/10/2014 13:01:55,10.98,,,1
10/10/2014 14:01:55,9.287,,,1
10/10/2014 15:01:55,8.767,,,1
10/10/2014 16:01:55,8.02,,,1
10/10/2014 17:01:55,7.217,,,1
10/10/2014 18:01:55,6.914,,,1
10/10/2014 19:01:55,6.535,,,1
10/10/2014 20:01:55,6.636,,,1
10/10/2014 21:01:55,6.99,,,1
10/10/2014 22:01:55,7.368,,,1
10/10/2014 23:01:55,8.07,,,1
10/11/2014 00:01:55,7.77,,,1
10/11/2014 01:01:55,7.142,,,1
10/11/2014 02:01:55,6.128,,,1
10/11/2014 03:01:55,5.257,,,1
10/11/2014 04:01:55,4.402,,,1
10/11/2014 05:01:55,4.973,,,1
10/11/2014 06:01:55,6.408,,,1
10/11/2014 07:01:55,6.509,,,1
10/11/2014 08:01:55,6.331,,,1
10/11/2014 09:01:55,5.437,,,1
10/11/2014 10:01:55,5.898,,,1
10/11/2014 11:01:55,5.437,,,1
10/11/2014 12:01:55,5.385,,,1
10/11/2014 13:01:55,5.308,,,1
10/11/2014 14:01:55,5.179,,,1
10/11/2014 15:01:55,4.48,,,1
10/11/2014 16:01:55,5.616,,,1
10/11/2014 17:01:55,5.257,,,1
10/11/2014 18:01:55,5.128,,,1
10/11/2014 19:01:55,4.844,,,1
10/11/2014 20:01:55,4.973,,,1
10/11/2014 21:01:55,5.154,,,1
10/11/2014 22:01:55,4.999,,,1
10/11/2014 23:01:55,4.973,,,1
10/12/2014 00:01:55,4.895,,,1
10/12/2014 01:01:55,4.999,,,1
10/12/2014 02:01:55,4.141,,,1
10/12/2014 03:01:55,4.115,,,1
10/12/2014 04:01:55,3.063,,,1
10/12/2014 05:01:55,1.805,,,1
10/12/2014 06:01:55,2.37,,,1
10/12/2014 07:01:55,2.53,,,1
10/12/2014 08:01:55,3.459,,,1
10/12/2014 09:01:55,4.792,,,1
10/12/2014 10:01:55,6.408,,,1
10/12/2014 11:01:55,6.204,,,1
10/12/2014 12:01:55,7.041,,,1
10/12/2014 13:01:55,6.788,,,1
10/12/2014 14:01:55,6.585,,,1
10/12/2014 15:01:55,6.179,,,1
10/12/2014 16:01:55,5.282,,,1
10/12/2014 17:01:55,5.796,,,1
10/12/2014 18:01:55,5.231,,,1
10/12/2014 19:01:55,4.818,,,1
10/12/2014 20:01:55,5.642,,,1
10/12/2014 21:01:55,5.565,,,1
10/12/2014 22:01:55,5.872,,,1
10/12/2014 23:01:55,5.591,,,1
10/13/2014 00:01:55,5.975,,,1
10/13/2014 01:01:55,6.179,,,1
10/13/2014 02:01:55,6.56,,,1
10/13/2014 03:01:55,6.788,,,1
10/13/2014 04:01:55,6.509,,,1
10/13/2014 05:01:55,7.519,,,1
10/13/2014 06:01:55,7.645,,,1
10/13/2014 07:01:55,9.089,,,1
10/13/2014 08:01:55,9.78,,,1
10/13/2014 09:01:55,9.608,,,1
10/13/2014 10:01:55,10.271,,,1
10/13/2014 11:01:55,9.485,,,1
10/13/2014 12:01:55,9.829,,,1
10/13/2014 13:01:55,8.319,,,1
10/13/2014 14:01:55,8.145,,,1
10/13/2014 15:01:55,7.92,,,1
10/13/2014 16:01:55,8.02,,,1
10/13/2014 17:01:55,7.72,,,1
10/13/2014 18:01:55,7.569,,,1
10/13/2014 19:01:55,7.167,,,1
10/13/2014 20:01:55,7.041,,,1
10/13/2014 21:01:55,6.331,,,1
10/13/2014 22:01:55,3.854,,,1
10/13/2014 23:01:55,2.85,,,1
10/14/2014 00:01:55,2.637,,,1
10/14/2014 01:01:55,3.248,,,1
10/14/2014 02:01:55,3.116,,,1
10/14/2014 03:01:55,2.503,,,1
10/14/2014 04:01:55,2.423,,,1
10/14/2014 05:01:55,2.503,,,1
10/14/2014 06:01:55,2.289,,,1
10/14/2014 07:01:55,1.859,,,1
10/14/2014 08:01:55,1.126,,,1
10/14/2014 09:01:55,2.53,,,1
10/14/2014 10:01:55,3.38,,,1
10/14/2014 11:01:55,3.854,,,1
10/14/2014 12:01:55,4.115,,,1
10/14/2014 13:01:55,4.506,,,1
10/14/2014 14:01:55,4.895,,,1
10/14/2014 15:01:55,4.74,,,1
10/14/2014 16:01:55,4.454,,,1
10/14/2014 17:01:55,4.454,,,1
10/14/2014 18:01:55,4.376,,,1
10/14/2014 19:01:55,4.063,,,1
10/14/2014 20:01:55,4.454,,,1
10/14/2014 21:01:55,4.584,,,1
10/14/2014 22:01:55,4.61,,,1
10/14/2014 23:01:55,4.48,,,1
10/15/2014 00:01:55,4.532,,,1
10/15/2014 01:01:55,4.272,,,1
10/15/2014 02:01:55,4.063,,,1
10/15/2014 03:01:55,2.717,,,1
10/15/2014 04:01:55,3.643,,,1
10/15/2014 05:01:55,3.512,,,1
10/15/2014 06:01:55,2.877,,,1
10/15/2014 07:01:55,2.93,,,1
10/15/2014 08:01:55,3.142,,,1
10/15/2014 09:01:55,3.406,,,1
10/15/2014 10:01:55,3.459,,,1
10/15/2014 11:01:55,3.142,,,1
10/15/2014 12:01:55,2.289,,,1
10/15/2014 13:01:55,2.37,,,1
10/15/2014 14:01:55,3.195,,,1
10/15/2014 15:01:55,2.823,,,1
10/15/2014 16:01:55,3.063,,,1
10/15/2014 17:01:55,2.423,,,1
10/15/2014 18:01:55,2.047,,,1
10/15/2014 19:01:55,2.423,,,1
10/15/2014 20:01:55,2.557,,,1
10/15/2014 21:01:55,2.423,,,1
10/15/2014 22:01:55,2.503,,,1
10/15/2014 23:01:55,2.77,,,1
10/16/2014 00:01:55,2.956,,,1
10/16/2014 01:01:55,2.983,,,1
10/16/2014 02:01:55,3.301,,,1
10/16/2014 03:01:55,3.089,,,1
10/16/2014 04:01:55,2.823,,,1
10/16/2014 05:01:55,2.637,,,1
10/16/2014 06:01:55,2.797,,,1
10/16/2014 07:01:55,2.903,,,1
10/16/2014 08:01:55,2.61,,,1
10/16/2014 09:01:55,2.85,,,1
10/16/2014 10:01:55,3.722,,,1
10/16/2014 11:01:55,3.932,,,1
10/16/2014 12:01:55,4.168,,,1
10/16/2014 13:01:55,4.454,,,1
10/16/2014 14:01:55,5.642,,,1
10/16/2014 15:01:55,6.281,,,1
10/16/2014 16:01:55,6.509,,,1
10/16/2014 17:01:55,5.539,,,1
10/16/2014 18:01:55,4.844,,,1
10/16/2014 19:01:55,5.024,,,1
10/16/2014 20:01:55,5.668,,,1
10/16/2014 21:01:55,5.668,,,1
10/16/2014 22:01:55,6.026,,,1
10/16/2014 23:01:55,6.661,,,1
10/17/2014 00:01:55,6.56,,,1
10/17/2014 01:01:55,6.509,,,1
10/17/2014 02:01:55,5.719,,,1
10/17/2014 03:01:55,5.257,,,1
10/17/2014 04:01:55,4.766,,,1
10/17/2014 05:01:55,4.428,,,1
10/17/2014 06:01:55,4.454,,,1
10/17/2014 07:01:55,4.792,,,1
10/17/2014 08:01:55,4.844,,,1
10/17/2014 09:01:55,5.154,,,1
10/17/2014 10:01:55,5.437,,,1
10/17/2014 11:01:55,5.565,,,1
10/17/2014 12:01:55,5.821,,,1
10/17/2014 13:01:55,5.693,,,1
10/17/2014 14:01:55,5.642,,,1
10/17/2014 15:01:55,5.821,,,1
10/17/2014 16:01:55,5.847,,,1
10/17/2014 17:01:55,6.281,,,1
10/17/2014 18:01:55,6.611,,,1
10/17/2014 19:01:55,7.217,,,1
10/17/2014 20:01:55,7.217,,,1
10/17/2014 21:01:55,7.343,,,1
10/17/2014 22:01:55,7.419,,,1
10/17/2014 23:01:55,7.318,,,1
10/18/2014 00:01:55,7.368,,,1
10/18/2014 01:01:55,7.217,,,1
10/18/2014 02:01:55,7.217,,,1
10/18/2014 03:01:55,7.217,,,1
10/18/2014 04:01:55,7.343,,,1
10/18/2014 05:01:55,7.368,,,1
10/18/2014 06:01:55,7.393,,,1
10/18/2014 07:01:55,7.041,,,1
10/18/2014 08:01:55,6.889,,,1
10/18/2014 09:01:55,6.484,,,1
10/18/2014 10:01:55,6.153,,,1
10/18/2014 11:01:55,6.357,,,1
10/18/2014 12:01:55,6.737,,,1
10/18/2014 13:01:55,7.293,,,1
10/18/2014 14:01:55,7.015,,,1
10/18/2014 15:01:55,7.041,,,1
10/18/2014 16:01:55,7.544,,,1
10/18/2014 17:01:55,7.795,,,1
10/18/2014 18:01:55,7.895,,,1
10/18/2014 19:01:55,7.92,,,1
10/18/2014 20:01:55,8.22,,,1
10/18/2014 21:01:55,8.319,,,1
10/18/2014 22:01:55,8.369,,,1
10/18/2014 23:01:55,8.792,,,1
10/19/2014 00:01:55,9.04,,,1
10/19/2014 01:01:55,9.386,,,1
10/19/2014 02:01:55,9.706,,,1
10/19/2014 03:01:55,9.829,,,1
10/19/2014 04:01:55,9.928,,,1
10/19/2014 05:01:55,9.706,,,1
10/19/2014 06:01:55,9.731,,,1
10/19/2014 07:01:55,10.075,,,1
10/19/2014 08:01:55,9.879,,,1
10/19/2014 09:01:55,9.78,,,1
10/19/2014 10:01:55,9.361,,,1
10/19/2014 11:01:55,8.941,,,1
10/19/2014 12:01:55,9.534,,,1
10/19/2014 13:01:55,8.742,,,1
10/19/2014 14:01:55,8.319,,,1
10/19/2014 15:01:55,8.295,,,1
10/19/2014 16:01:55,8.145,,,1
10/19/2014 17:01:55,7.594,,,1
10/19/2014 18:01:55,7.895,,,1
10/19/2014 19:01:55,7.619,,,1
10/19/2014 20:01:55,7.343,,,1
10/19/2014 21:01:55,7.066,,,1
10/19/2014 22:01:55,7.192,,,1
10/19/2014 23:01:55,7.217,,,1
10/20/2014 00:01:55,7.293,,,1
10/20/2014 01:01:55,7.066,,,1
10/20/2014 02:01:55,6.965,,,1
10/20/2014 03:01:55,6.687,,,1
10/20/2014 04:01:55,6.484,,,1
10/20/2014 05:01:55,6.255,,,1
10/20/2014 06:01:55,5.847,,,1
10/20/2014 07:01:55,4.973,,,1
10/20/2014 08:01:55,4.973,,,1
10/20/2014 09:01:55,4.844,,,1
10/20/2014 10:01:55,4.844,,,1
10/20/2014 11:01:55,4.947,,,1
10/20/2014 12:01:55,4.973,,,1
10/20/2014 13:01:55,5.128,,,1
10/20/2014 14:01:55,4.74,,,1
10/20/2014 15:01:55,4.532,,,1
10/20/2014 16:01:55,4.272,,,1
10/20/2014 17:01:55,3.932,,,1
10/20/2014 18:01:55,3.67,,,1
10/20/2014 19:01:55,3.512,,,1
10/20/2014 20:01:55,3.696,,,1
10/20/2014 21:01:55,3.591,,,1
10/20/2014 22:01:55,3.009,,,1
10/20/2014 23:01:55,2.877,,,1
10/21/2014 00:01:55,2.823,,,1
10/21/2014 01:01:55,2.664,,,1
10/21/2014 02:01:55,1.262,,,1
10/21/2014 03:01:55,0.77,,,1
10/21/2014 04:01:55,1.371,,,1
10/21/2014 05:01:55,2.85,,,1
10/21/2014 06:01:55,2.128,,,1
10/21/2014 07:01:55,2.877,,,1
10/21/2014 08:01:55,2.664,,,1
10/21/2014 09:01:55,3.009,,,1
10/21/2014 10:01:55,2.637,,,1
10/21/2014 11:01:55,2.903,,,1
10/21/2014 12:01:55,3.327,,,1
10/21/2014 13:01:55,2.85,,,1
10/21/2014 14:01:55,4.037,,,1
10/21/2014 15:01:55,4.22,,,1
10/21/2014 16:01:55,4.324,,,1
10/21/2014 17:01:55,4.35,,,1
10/21/2014 18:01:55,4.818,,,1
10/21/2014 19:01:55,4.61,,,1
10/21/2014 20:01:55,4.688,,,1
10/21/2014 21:01:55,4.662,,,1
10/21/2014 22:01:55,4.636,,,1
10/21/2014 23:01:55,4.324,,,1
10/22/2014 00:01:55,4.454,,,1
10/22/2014 01:01:55,4.35,,,1
10/22/2014 02:01:55,4.272,,,1
10/22/2014 03:01:55,4.428,,,1
10/22/2014 04:01:55,4.947,,,1
10/22/2014 05:01:55,4.895,,,1
10/22/2014 06:01:55,4.869,,,1
10/22/2014 07:01:55,4.662,,,1
10/22/2014 08:01:55,4.999,,,1
10/22/2014 09:01:55,4.428,,,1
10/22/2014 10:01:55,4.141,,,1
10/22/2014 11:01:55,3.958,,,1
10/22/2014 12:01:55,3.827,,,1
10/22/2014 13:01:55,4.272,,,1
10/22/2014 14:01:55,4.324,,,1
10/22/2014 15:01:55,4.141,,,1
10/22/2014 16:01:55,4.141,,,1
10/22/2014 17:01:55,4.558,,,1
10/22/2014 18:01:55,4.973,,,1
10/22/2014 19:01:55,4.636,,,1
10/22/2014 20:01:55,3.932,,,1
10/22/2014 21:01:55,3.67,,,1
10/22/2014 22:01:55,2.289,,,1
10/22/2014 23:01:55,1.94,,,1
10/23/2014 00:01:55,1.886,,,1
10/23/2014 01:01:55,1.886,,,1
10/23/2014 02:01:55,1.453,,,1
10/23/2014 03:01:55,0.852,,,1
10/23/2014 04:01:55,1.425,,,1
10/23/2014 05:01:55,1.751,,,1
10/23/2014 06:01:55,1.697,,,1
10/23/2014 07:01:55,1.017,,,1
10/23/2014 08:01:55,0.467,,,1
10/23/2014 09:01:55,0.218,,,1
10/23/2014 10:01:55,0.797,,,1
10/23/2014 11:01:55,0.88,,,1
10/23/2014 12:01:55,0.742,,,1
10/23/2014 13:01:55,0.797,,,1
10/23/2014 14:01:55,0.77,,,1
10/23/2014 15:01:55,0.024,,,1
10/23/2014 16:01:55,0.135,,,1
10/23/2014 17:01:55,0.218,,,1
10/23/2014 18:01:55,0.273,,,1
10/23/2014 19:01:55,0.107,,,1
10/23/2014 20:01:55,-0.06,,,1
10/23/2014 21:01:55,-0.171,,,1
10/23/2014 22:01:55,-0.06,,,1
10/23/2014 23:01:55,0.19,,,1
10/24/2014 00:01:55,0.301,,,1
10/24/2014 01:01:55,0.135,,,1
10/24/2014 02:01:55,0.079,,,1
10/24/2014 03:01:55,0.329,,,1
10/24/2014 04:01:55,0.467,,,1
10/24/2014 05:01:55,-0.004,,,1
10/24/2014 06:01:55,-0.648,,,1
10/24/2014 07:01:55,-0.116,,,1
10/24/2014 08:01:55,0.024,,,1
10/24/2014 09:01:55,0.163,,,1
10/24/2014 10:01:55,0.934,,,1
10/24/2014 11:01:55,1.805,,,1
10/24/2014 12:01:55,2.744,,,1
10/24/2014 13:01:55,3.248,,,1
10/24/2014 14:01:55,3.009,,,1
10/24/2014 15:01:55,2.717,,,1
10/24/2014 16:01:55,2.396,,,1
10/24/2014 17:01:55,2.182,,,1
10/24/2014 18:01:55,1.967,,,1
10/24/2014 19:01:55,1.805,,,1
10/24/2014 20:01:55,1.832,,,1
10/24/2014 21:01:55,1.805,,,1
10/24/2014 22:01:55,1.48,,,1
10/24/2014 23:01:55,0.797,,,1
10/25/2014 00:01:55,1.398,,,1
10/25/2014 01:01:55,1.398,,,1
10/25/2014 02:01:55,1.805,,,1
10/25/2014 03:01:55,3.089,,,1
10/25/2014 04:01:55,4.714,,,1
10/25/2014 05:01:55,4.558,,,1
10/25/2014 06:01:55,4.999,,,1
10/25/2014 07:01:55,5.591,,,1
10/25/2014 08:01:55,3.459,,,1
10/25/2014 09:01:55,3.749,,,1
10/25/2014 10:01:55,4.168,,,1
10/25/2014 11:01:55,4.376,,,1
10/25/2014 12:01:55,3.827,,,1
10/25/2014 13:01:55,4.22,,,1
10/25/2014 14:01:55,4.246,,,1
10/25/2014 15:01:55,4.324,,,1
10/25/2014 16:01:55,4.428,,,1
10/25/2014 17:01:55,4.895,,,1
10/25/2014 18:01:55,5.385,,,1
10/25/2014 19:01:55,5.154,,,1
10/25/2014 20:01:55,3.063,,,1
10/25/2014 21:01:55,0.825,,,1
10/25/2014 22:01:55,0.19,,,1
10/25/2014 23:01:55,0.218,,,1
10/26/2014 00:01:55,0.051,,,1
10/26/2014 01:01:55,-0.004,,,1
10/26/2014 02:01:55,-0.032,,,1
10/26/2014 03:01:55,-0.339,,,1
10/26/2014 04:01:55,-0.507,,,1
10/26/2014 05:01:55,-0.255,,,1
10/26/2014 06:01:55,-0.227,,,1
10/26/2014 07:01:55,-0.395,,,1
10/26/2014 08:01:55,-0.227,,,1
10/26/2014 09:01:55,-0.004,,,1
10/26/2014 10:01:55,-0.004,,,1
10/26/2014 11:01:55,0.135,,,1
10/26/2014 12:01:55,0.632,,,1
10/26/2014 13:01:55,1.126,,,1
10/26/2014 14:01:55,0.907,,,1
10/26/2014 15:01:55,0.852,,,1
10/26/2014 16:01:55,1.153,,,1
10/26/2014 17:01:55,0.934,,,1
10/26/2014 18:01:55,0.495,,,1
10/26/2014 19:01:55,0.079,,,1
10/26/2014 20:01:55,0.051,,,1
10/26/2014 21:01:55,-0.902,,,1
10/26/2014 22:01:55,-1.441,,,1
10/26/2014 23:01:55,-0.563,,,1
10/27/2014 00:01:55,-0.227,,,1
10/27/2014 01:01:55,-0.06,,,1
10/27/2014 02:01:55,-0.088,,,1
10/27/2014 03:01:55,-0.563,,,1
10/27/2014 04:01:55,-1.327,,,1
10/27/2014 05:01:55,-1.842,,,1
10/27/2014 06:01:55,-1.1,,,1
10/27/2014 07:01:55,-0.93,,,1
10/27/2014 08:01:55,-0.563,,,1
10/27/2014 09:01:55,-0.004,,,1
10/27/2014 10:01:55,0.715,,,1
10/27/2014 11:01:55,1.099,,,1
10/27/2014 12:01:55,1.67,,,1
10/27/2014 13:01:55,1.886,,,1
10/27/2014 14:01:55,1.398,,,1
10/27/2014 15:01:55,1.48,,,1
10/27/2014 16:01:55,1.235,,,1
10/27/2014 17:01:55,1.18,,,1
10/27/2014 18:01:55,0.934,,,1
10/27/2014 19:01:55,0.825,,,1
10/27/2014 20:01:55,0.962,,,1
10/27/2014 21:01:55,1.344,,,1
10/27/2014 22:01:55,0.989,,,1
10/27/2014 23:01:55,0.467,,,1
10/28/2014 00:01:55,1.153,,,1
10/28/2014 01:01:55,1.643,,,1
10/28/2014 02:01:55,2.101,,,1
10/28/2014 03:01:55,2.423,,,1
10/28/2014 04:01:55,2.61,,,1
10/28/2014 05:01:55,2.477,,,1
10/28/2014 06:01:55,3.459,,,1
10/28/2014 07:01:55,3.722,,,1
10/28/2014 08:01:55,4.792,,,1
10/28/2014 09:01:55,4.869,,,1
10/28/2014 10:01:55,4.869,,,1
10/28/2014 11:01:55,4.558,,,1
10/28/2014 12:01:55,5.102,,,1
10/28/2014 13:01:55,4.532,,,1
10/28/2014 14:01:55,5.282,,,1
10/28/2014 15:01:55,5.076,,,1
10/28/2014 16:01:55,4.999,,,1
10/28/2014 17:01:55,5.308,,,1
10/28/2014 18:01:55,4.376,,,1
10/28/2014 19:01:55,4.662,,,1
10/28/2014 20:01:55,4.766,,,1
10/28/2014 21:01:55,4.48,,,1
10/28/2014 22:01:55,5.385,,,1
10/28/2014 23:01:55,4.662,,,1
10/29/2014 00:01:55,4.48,,,1
10/29/2014 01:01:55,4.584,,,1
10/29/2014 02:01:55,4.74,,,1
10/29/2014 03:01:55,4.766,,,1
10/29/2014 04:01:55,4.61,,,1
10/29/2014 05:01:55,4.115,,,1
10/29/2014 06:01:55,3.854,,,1
10/29/2014 07:01:55,3.643,,,1
10/29/2014 08:01:55,3.354,,,1
10/29/2014 09:01:55,3.354,,,1
10/29/2014 10:01:55,3.67,,,1
10/29/2014 11:01:55,4.246,,,1
10/29/2014 12:01:55,4.22,,,1
10/29/2014 13:01:55,5.205,,,1
10/29/2014 14:01:55,5.076,,,1
10/29/2014 15:01:55,5.154,,,1
10/29/2014 16:01:55,4.818,,,1
10/29/2014 17:01:55,4.532,,,1
10/29/2014 18:01:55,3.617,,,1
10/29/2014 19:01:55,3.459,,,1
10/29/2014 20:01:55,3.485,,,1
10/29/2014 21:01:55,3.854,,,1
10/29/2014 22:01:55,4.48,,,1
10/29/2014 23:01:55,4.947,,,1
10/30/2014 00:01:55,5.154,,,1
10/30/2014 01:01:55,5.231,,,1
10/30/2014 02:01:55,5.642,,,1
10/30/2014 03:01:55,5.924,,,1
10/30/2014 04:01:55,5.924,,,1
10/30/2014 05:01:55,5.642,,,1
10/30/2014 06:01:55,6.204,,,1
10/30/2014 07:01:55,6.281,,,1
10/30/2014 08:01:55,7.091,,,1
10/30/2014 09:01:55,7.091,,,1
10/30/2014 10:01:55,6.636,,,1
10/30/2014 11:01:55,6.839,,,1
10/30/2014 12:01:55,7.066,,,1
10/30/2014 13:01:55,7.318,,,1
10/30/2014 14:01:55,7.242,,,1
10/30/2014 15:01:55,7.192,,,1
10/30/2014 16:01:55,7.116,,,1
10/30/2014 17:01:55,6.56,,,1
10/30/2014 18:01:55,6.357,,,1
10/30/2014 19:01:55,5.308,,,1
10/30/2014 20:01:55,3.142,,,1
10/30/2014 21:01:55,2.396,,,1
10/30/2014 22:01:55,2.61,,,1
10/30/2014 23:01:55,1.913,,,1
10/31/2014 00:01:55,2.316,,,1
10/31/2014 01:01:55,2.209,,,1
10/31/2014 02:01:55,2.047,,,1
10/31/2014 03:01:55,1.913,,,1
10/31/2014 04:01:55,1.724,,,1
10/31/2014 05:01:55,1.805,,,1
10/31/2014 06:01:55,1.071,,,1
10/31/2014 07:01:55,0.989,,,1
10/31/2014 08:01:55,0.577,,,1
10/31/2014 09:01:55,0.825,,,1
10/31/2014 10:01:55,1.317,,,1
10/31/2014 11:01:55,1.371,,,1
10/31/2014 12:01:55,1.235,,,1
10/31/2014 13:01:55,1.425,,,1
10/31/2014 14:01:55,1.778,,,1
10/31/2014 15:01:55,1.859,,,1
10/31/2014 16:01:55,1.534,,,1
10/31/2014 17:01:55,1.235,,,1
10/31/2014 18:01:55,0.605,,,1
10/31/2014 19:01:55,0.19,,,1
10/31/2014 20:01:55,-0.535,,,1
10/31/2014 21:01:55,-0.902,,,1
10/31/2014 22:01:55,-0.93,,,1
10/31/2014 23:01:55,-1.1,,,1
11/01/2014 00:01:55,-1.27,,,1
11/01/2014 01:01:55,-1.185,,,1
11/01/2014 02:01:55,-1.185,,,1
11/01/2014 03:01:55,-1.185,,,1
11/01/2014 04:01:55,-1.242,,,1
11/01/2014 05:01:55,-1.527,,,1
11/01/2014 06:01:55,-1.527,,,1
11/01/2014 07:01:55,-1.128,,,1
11/01/2014 08:01:55,-1.1,,,1
11/01/2014 09:01:55,-0.116,,,1
11/01/2014 10:01:55,1.425,,,1
11/01/2014 11:01:55,2.956,,,1
11/01/2014 12:01:55,4.168,,,1
11/01/2014 13:01:55,3.485,,,1
11/01/2014 14:01:55,3.354,,,1
11/01/2014 15:01:55,2.77,,,1
11/01/2014 16:01:55,2.343,,,1
11/01/2014 17:01:55,1.94,,,1
11/01/2014 18:01:55,1.588,,,1
11/01/2014 19:01:55,1.289,,,1
11/01/2014 20:01:55,1.044,,,1
11/01/2014 21:01:55,0.742,,,1
11/01/2014 22:01:55,0.19,,,1
11/01/2014 23:01:55,-0.004,,,1
11/02/2014 00:01:55,-0.06,,,1
11/02/2014 01:01:55,-0.986,,,1
11/02/2014 02:01:55,-1.043,,,1
11/02/2014 03:01:55,-0.958,,,1
11/02/2014 04:01:55,-0.591,,,1
11/02/2014 05:01:55,-0.986,,,1
11/02/2014 06:01:55,-0.199,,,1
11/02/2014 07:01:55,0.66,,,1
11/02/2014 08:01:55,1.289,,,1
11/02/2014 09:01:55,1.832,,,1
11/02/2014 10:01:55,1.967,,,1
11/02/2014 11:01:55,2.343,,,1
11/02/2014 12:01:55,2.664,,,1
11/02/2014 13:01:55,2.77,,,1
11/02/2014 14:01:55,2.903,,,1
11/02/2014 15:01:55,3.036,,,1
11/02/2014 16:01:55,3.459,,,1
11/02/2014 17:01:55,3.617,,,1
11/02/2014 18:01:55,3.512,,,1
11/02/2014 19:01:55,3.906,,,1
11/02/2014 20:01:55,4.246,,,1
11/02/2014 21:01:55,4.454,,,1
11/02/2014 22:01:55,4.558,,,1
11/02/2014 23:01:55,4.558,,,1
11/03/2014 00:01:55,4.61,,,1
11/03/2014 01:01:55,4.688,,,1
11/03/2014 02:01:55,4.688,,,1
11/03/2014 03:01:55,4.662,,,1
11/03/2014 04:01:55,4.818,,,1
11/03/2014 05:01:55,4.818,,,1
11/03/2014 06:01:55,4.844,,,1
11/03/2014 07:01:55,4.869,,,1
11/03/2014 08:01:55,4.921,,,1
11/03/2014 09:01:55,4.895,,,1
11/03/2014 10:01:55,,,,1
11/03/2014 11:01:55,,,,1
11/03/2014 12:01:55,,,,1
11/03/2014 13:01:55,,,,1
11/03/2014 14:01:55,4.61,,,1
11/03/2014 15:01:55,4.402,,,1
11/03/2014 16:01:55,4.973,,,1
11/03/2014 17:01:55,5.05,,,1
11/03/2014 18:01:55,4.766,,,1
11/03/2014 19:01:55,4.61,,,1
11/03/2014 20:01:55,5.05,,,1
11/03/2014 21:01:55,5.205,,,1
11/03/2014 22:01:55,5.36,,,1
11/03/2014 23:01:55,5.385,,,1
11/04/2014 00:01:55,5.591,,,1
11/04/2014 01:01:55,5.488,,,1
11/04/2014 02:01:55,5.462,,,1
11/04/2014 03:01:55,5.514,,,1
11/04/2014 04:01:55,5.668,,,1
