,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys,Temperature.air@OLYM_Gladys
05/16/2014 01:49:59,10.271,,,1
05/16/2014 02:49:59,9.361,,,1
05/16/2014 03:49:59,7.293,,,1
05/16/2014 04:49:59,7.97,,,1
05/16/2014 05:49:59,7.116,,,1
05/16/2014 06:49:59,7.945,,,1
05/16/2014 07:49:59,9.015,,,1
05/16/2014 08:49:59,9.089,,,1
05/16/2014 09:49:59,9.608,,,1
05/16/2014 10:49:59,11.346,,,1
05/16/2014 11:49:59,11.321,,,1
05/16/2014 12:49:59,12.001,,,1
05/16/2014 13:49:59,12.098,,,1
05/16/2014 14:49:59,11.029,,,1
05/16/2014 15:49:59,11.783,,,1
05/16/2014 16:49:59,10.663,,,1
05/16/2014 17:49:59,9.608,,,1
05/16/2014 18:49:59,8.469,,,1
05/16/2014 19:49:59,6.661,,,1
05/16/2014 20:49:59,5.668,,,1
05/16/2014 21:49:59,3.643,,,1
05/16/2014 22:49:59,2.61,,,1
05/16/2014 23:49:59,2.664,,,1
05/17/2014 00:49:59,2.343,,,1
05/17/2014 01:49:59,3.406,,,1
05/17/2014 02:49:59,1.588,,,1
05/17/2014 03:49:59,0.934,,,1
05/17/2014 04:49:59,1.48,,,1
05/17/2014 05:49:59,2.956,,,1
05/17/2014 06:49:59,2.396,,,1
05/17/2014 07:49:59,2.53,,,1
05/17/2014 08:49:59,3.564,,,1
05/17/2014 09:49:59,3.512,,,1
05/17/2014 10:49:59,5.796,,,1
05/17/2014 11:49:59,6.94,,,1
05/17/2014 12:49:59,8.891,,,1
05/17/2014 13:49:59,9.015,,,1
05/17/2014 14:49:59,9.608,,,1
05/17/2014 15:49:59,8.717,,,1
05/17/2014 16:49:59,6.99,,,1
05/17/2014 17:49:59,5.898,,,1
05/17/2014 18:49:59,5.231,,,1
05/17/2014 19:49:59,4.376,,,1
05/17/2014 20:49:59,3.459,,,1
05/17/2014 21:49:59,2.637,,,1
05/17/2014 22:49:59,2.396,,,1
05/17/2014 23:49:59,1.643,,,1
05/18/2014 00:49:59,1.317,,,1
05/18/2014 01:49:59,1.289,,,1
05/18/2014 02:49:59,1.913,,,1
05/18/2014 03:49:59,2.289,,,1
05/18/2014 04:49:59,2.503,,,1
05/18/2014 05:49:59,1.967,,,1
05/18/2014 06:49:59,2.503,,,1
05/18/2014 07:49:59,2.664,,,1
05/18/2014 08:49:59,4.089,,,1
05/18/2014 09:49:59,4.973,,,1
05/18/2014 10:49:59,5.975,,,1
05/18/2014 11:49:59,6.509,,,1
05/18/2014 12:49:59,5.642,,,1
05/18/2014 13:49:59,6.306,,,1
05/18/2014 14:49:59,6.102,,,1
05/18/2014 15:49:59,5.821,,,1
05/18/2014 16:49:59,3.722,,,1
05/18/2014 17:49:59,3.274,,,1
05/18/2014 18:49:59,2.155,,,1
05/18/2014 19:49:59,1.994,,,1
05/18/2014 20:49:59,1.913,,,1
05/18/2014 21:49:59,1.48,,,1
05/18/2014 22:49:59,0.797,,,1
05/18/2014 23:49:59,0.77,,,1
05/19/2014 00:49:59,0.989,,,1
05/19/2014 01:49:59,1.044,,,1
05/19/2014 02:49:59,1.126,,,1
05/19/2014 03:49:59,1.126,,,1
05/19/2014 04:49:59,1.044,,,1
05/19/2014 05:49:59,0.577,,,1
05/19/2014 06:49:59,0.962,,,1
05/19/2014 07:49:59,1.398,,,1
05/19/2014 08:49:59,2.557,,,1
05/19/2014 09:49:59,4.037,,,1
05/19/2014 10:49:59,5.36,,,1
05/19/2014 11:49:59,6.382,,,1
05/19/2014 12:49:59,4.558,,,1
05/19/2014 13:49:59,5.565,,,1
05/19/2014 14:49:59,6.788,,,1
05/19/2014 15:49:59,7.192,,,1
05/19/2014 16:49:59,6.281,,,1
05/19/2014 17:49:59,6.128,,,1
05/19/2014 18:49:59,5.334,,,1
05/19/2014 19:49:59,4.376,,,1
05/19/2014 20:49:59,3.406,,,1
05/19/2014 21:49:59,2.797,,,1
05/19/2014 22:49:59,3.354,,,1
05/19/2014 23:49:59,3.459,,,1
05/20/2014 00:49:59,3.459,,,1
05/20/2014 01:49:59,2.664,,,1
05/20/2014 02:49:59,3.089,,,1
05/20/2014 03:49:59,2.047,,,1
05/20/2014 04:49:59,2.236,,,1
05/20/2014 05:49:59,1.453,,,1
05/20/2014 06:49:59,1.724,,,1
05/20/2014 07:49:59,2.823,,,1
05/20/2014 08:49:59,4.74,,,1
05/20/2014 09:49:59,5.796,,,1
05/20/2014 10:49:59,8.817,,,1
05/20/2014 11:49:59,8.742,,,1
05/20/2014 12:49:59,11.686,,,1
05/20/2014 13:49:59,10.932,,,1
05/20/2014 14:49:59,11.297,,,1
05/20/2014 15:49:59,10.369,,,1
05/20/2014 16:49:59,11.37,,,1
05/20/2014 17:49:59,11.321,,,1
05/20/2014 18:49:59,10.369,,,1
05/20/2014 19:49:59,7.469,,,1
05/20/2014 20:49:59,5.514,,,1
05/20/2014 21:49:59,5.77,,,1
05/20/2014 22:49:59,4.298,,,1
05/20/2014 23:49:59,3.195,,,1
05/21/2014 00:49:59,2.717,,,1
05/21/2014 01:49:59,2.61,,,1
05/21/2014 02:49:59,4.428,,,1
05/21/2014 03:49:59,6.102,,,1
05/21/2014 04:49:59,5.872,,,1
05/21/2014 05:49:59,5.437,,,1
05/21/2014 06:49:59,6.914,,,1
05/21/2014 07:49:59,6.763,,,1
05/21/2014 08:49:59,6.839,,,1
05/21/2014 09:49:59,7.87,,,1
05/21/2014 10:49:59,11.005,,,1
05/21/2014 11:49:59,10.687,,,1
05/21/2014 12:49:59,12.558,,,1
05/21/2014 13:49:59,12.727,,,1
05/21/2014 14:49:59,13.401,,,1
05/21/2014 15:49:59,13.233,,,1
05/21/2014 16:49:59,11.151,,,1
05/21/2014 17:49:59,9.977,,,1
05/21/2014 18:49:59,8.394,,,1
05/21/2014 19:49:59,7.242,,,1
05/21/2014 20:49:59,6.813,,,1
05/21/2014 21:49:59,5.796,,,1
05/21/2014 22:49:59,5.616,,,1
05/21/2014 23:49:59,6.179,,,1
05/22/2014 00:49:59,6.102,,,1
05/22/2014 01:49:59,5.668,,,1
05/22/2014 02:49:59,5.745,,,1
05/22/2014 03:49:59,7.167,,,1
05/22/2014 04:49:59,5.719,,,1
05/22/2014 05:49:59,6.914,,,1
05/22/2014 06:49:59,7.77,,,1
05/22/2014 07:49:59,8.568,,,1
05/22/2014 08:49:59,9.114,,,1
05/22/2014 09:49:59,9.805,,,1
05/22/2014 10:49:59,13.714,,,1
05/22/2014 11:49:59,13.04,,,1
05/22/2014 12:49:59,13.834,,,1
05/22/2014 13:49:59,13.594,,,1
05/22/2014 14:49:59,13.738,,,1
05/22/2014 15:49:59,12.847,,,1
05/22/2014 16:49:59,13.281,,,1
05/22/2014 17:49:59,12.34,,,1
05/22/2014 18:49:59,11.005,,,1
05/22/2014 19:49:59,9.558,,,1
05/22/2014 20:49:59,9.78,,,1
05/22/2014 21:49:59,9.485,,,1
05/22/2014 22:49:59,8.618,,,1
05/22/2014 23:49:59,8.717,,,1
05/23/2014 00:49:59,10.59,,,1
05/23/2014 01:49:59,9.78,,,1
05/23/2014 02:49:59,9.756,,,1
05/23/2014 03:49:59,9.262,,,1
05/23/2014 04:49:59,8.12,,,1
05/23/2014 05:49:59,7.494,,,1
05/23/2014 06:49:59,6.458,,,1
05/23/2014 07:49:59,5.36,,,1
05/23/2014 08:49:59,5.591,,,1
05/23/2014 09:49:59,6.484,,,1
05/23/2014 10:49:59,6.839,,,1
05/23/2014 11:49:59,7.469,,,1
05/23/2014 12:49:59,7.494,,,1
05/23/2014 13:49:59,8.593,,,1
05/23/2014 14:49:59,8.643,,,1
05/23/2014 15:49:59,8.668,,,1
05/23/2014 16:49:59,9.336,,,1
05/23/2014 17:49:59,9.509,,,1
05/23/2014 18:49:59,8.668,,,1
05/23/2014 19:49:59,6.611,,,1
05/23/2014 20:49:59,5.179,,,1
05/23/2014 21:49:59,4.506,,,1
05/23/2014 22:49:59,2.823,,,1
05/23/2014 23:49:59,1.913,,,1
05/24/2014 00:49:59,2.584,,,1
05/24/2014 01:49:59,1.344,,,1
05/24/2014 02:49:59,1.697,,,1
05/24/2014 03:49:59,2.477,,,1
05/24/2014 04:49:59,2.93,,,1
05/24/2014 05:49:59,3.512,,,1
05/24/2014 06:49:59,4.037,,,1
05/24/2014 07:49:59,4.324,,,1
05/24/2014 08:49:59,4.558,,,1
05/24/2014 09:49:59,5.898,,,1
05/24/2014 10:49:59,7.92,,,1
05/24/2014 11:49:59,8.02,,,1
05/24/2014 12:49:59,7.72,,,1
05/24/2014 13:49:59,8.145,,,1
05/24/2014 14:49:59,7.92,,,1
05/24/2014 15:49:59,7.569,,,1
05/24/2014 16:49:59,7.72,,,1
05/24/2014 17:49:59,6.864,,,1
05/24/2014 18:49:59,5.847,,,1
05/24/2014 19:49:59,5.308,,,1
05/24/2014 20:49:59,3.775,,,1
05/24/2014 21:49:59,3.168,,,1
05/24/2014 22:49:59,1.994,,,1
05/24/2014 23:49:59,1.48,,,1
05/25/2014 00:49:59,1.697,,,1
05/25/2014 01:49:59,1.751,,,1
05/25/2014 02:49:59,2.45,,,1
05/25/2014 03:49:59,3.433,,,1
05/25/2014 04:49:59,2.877,,,1
05/25/2014 05:49:59,2.797,,,1
05/25/2014 06:49:59,3.274,,,1
05/25/2014 07:49:59,3.591,,,1
05/25/2014 08:49:59,3.643,,,1
05/25/2014 09:49:59,4.168,,,1
05/25/2014 10:49:59,4.246,,,1
05/25/2014 11:49:59,4.272,,,1
05/25/2014 12:49:59,4.584,,,1
05/25/2014 13:49:59,4.272,,,1
05/25/2014 14:49:59,3.906,,,1
05/25/2014 15:49:59,3.827,,,1
05/25/2014 16:49:59,3.643,,,1
05/25/2014 17:49:59,3.617,,,1
05/25/2014 18:49:59,3.591,,,1
05/25/2014 19:49:59,3.248,,,1
05/25/2014 20:49:59,2.956,,,1
05/25/2014 21:49:59,2.77,,,1
05/25/2014 22:49:59,2.61,,,1
05/25/2014 23:49:59,2.45,,,1
05/26/2014 00:49:59,2.664,,,1
05/26/2014 01:49:59,3.036,,,1
05/26/2014 02:49:59,2.423,,,1
05/26/2014 03:49:59,2.557,,,1
05/26/2014 04:49:59,2.69,,,1
05/26/2014 05:49:59,2.53,,,1
05/26/2014 06:49:59,2.61,,,1
05/26/2014 07:49:59,2.61,,,1
05/26/2014 08:49:59,2.074,,,1
05/26/2014 09:49:59,1.778,,,1
05/26/2014 10:49:59,4.141,,,1
05/26/2014 11:49:59,4.246,,,1
05/26/2014 12:49:59,3.932,,,1
05/26/2014 13:49:59,4.115,,,1
05/26/2014 14:49:59,4.246,,,1
05/26/2014 15:49:59,4.48,,,1
05/26/2014 16:49:59,4.636,,,1
05/26/2014 17:49:59,3.301,,,1
05/26/2014 18:49:59,2.717,,,1
05/26/2014 19:49:59,1.805,,,1
05/26/2014 20:49:59,1.453,,,1
05/26/2014 21:49:59,1.044,,,1
05/26/2014 22:49:59,0.55,,,1
05/26/2014 23:49:59,0.051,,,1
05/27/2014 00:49:59,-0.535,,,1
05/27/2014 01:49:59,-0.958,,,1
05/27/2014 02:49:59,-1.384,,,1
05/27/2014 03:49:59,-1.727,,,1
05/27/2014 04:49:59,-2.015,,,1
05/27/2014 05:49:59,-1.871,,,1
05/27/2014 06:49:59,-1.043,,,1
05/27/2014 07:49:59,-0.06,,,1
05/27/2014 08:49:59,1.453,,,1
05/27/2014 09:49:59,2.61,,,1
05/27/2014 10:49:59,6.712,,,1
05/27/2014 11:49:59,4.61,,,1
05/27/2014 12:49:59,4.011,,,1
05/27/2014 13:49:59,4.844,,,1
05/27/2014 14:49:59,4.792,,,1
05/27/2014 15:49:59,2.877,,,1
05/27/2014 16:49:59,1.588,,,1
05/27/2014 17:49:59,2.37,,,1
05/27/2014 18:49:59,3.221,,,1
05/27/2014 19:49:59,1.534,,,1
05/27/2014 20:49:59,0.989,,,1
05/27/2014 21:49:59,0.742,,,1
05/27/2014 22:49:59,0.439,,,1
05/27/2014 23:49:59,0.577,,,1
05/28/2014 00:49:59,0.246,,,1
05/28/2014 01:49:59,-0.227,,,1
05/28/2014 02:49:59,-0.958,,,1
05/28/2014 03:49:59,0.135,,,1
05/28/2014 04:49:59,0.135,,,1
05/28/2014 05:49:59,0.163,,,1
05/28/2014 06:49:59,0.246,,,1
05/28/2014 07:49:59,0.356,,,1
05/28/2014 08:49:59,1.317,,,1
05/28/2014 09:49:59,2.396,,,1
05/28/2014 10:49:59,4.141,,,1
05/28/2014 11:49:59,5.282,,,1
05/28/2014 12:49:59,5.154,,,1
05/28/2014 13:49:59,3.827,,,1
05/28/2014 14:49:59,4.662,,,1
05/28/2014 15:49:59,5.385,,,1
05/28/2014 16:49:59,4.973,,,1
05/28/2014 17:49:59,3.854,,,1
05/28/2014 18:49:59,2.983,,,1
05/28/2014 19:49:59,2.557,,,1
05/28/2014 20:49:59,1.94,,,1
05/28/2014 21:49:59,1.371,,,1
05/28/2014 22:49:59,1.099,,,1
05/28/2014 23:49:59,0.797,,,1
05/29/2014 00:49:59,0.852,,,1
05/29/2014 01:49:59,0.66,,,1
05/29/2014 02:49:59,0.412,,,1
05/29/2014 03:49:59,0.412,,,1
05/29/2014 04:49:59,0.163,,,1
05/29/2014 05:49:59,0.051,,,1
05/29/2014 06:49:59,0.135,,,1
05/29/2014 07:49:59,0.301,,,1
05/29/2014 08:49:59,1.153,,,1
05/29/2014 09:49:59,2.289,,,1
05/29/2014 10:49:59,4.168,,,1
05/29/2014 11:49:59,4.999,,,1
05/29/2014 12:49:59,6.306,,,1
05/29/2014 13:49:59,7.217,,,1
05/29/2014 14:49:59,6.357,,,1
05/29/2014 15:49:59,5.745,,,1
05/29/2014 16:49:59,4.636,,,1
05/29/2014 17:49:59,4.402,,,1
05/29/2014 18:49:59,3.801,,,1
05/29/2014 19:49:59,2.983,,,1
05/29/2014 20:49:59,2.343,,,1
05/29/2014 21:49:59,1.886,,,1
05/29/2014 22:49:59,1.561,,,1
05/29/2014 23:49:59,1.18,,,1
05/30/2014 00:49:59,0.55,,,1
05/30/2014 01:49:59,0.632,,,1
05/30/2014 02:49:59,0.079,,,1
05/30/2014 03:49:59,0.301,,,1
05/30/2014 04:49:59,-0.171,,,1
05/30/2014 05:49:59,-0.507,,,1
05/30/2014 06:49:59,0.246,,,1
05/30/2014 07:49:59,0.934,,,1
05/30/2014 08:49:59,2.182,,,1
05/30/2014 09:49:59,3.854,,,1
05/30/2014 10:49:59,7.217,,,1
05/30/2014 11:49:59,8.17,,,1
05/30/2014 12:49:59,10.026,,,1
05/30/2014 13:49:59,12.05,,,1
05/30/2014 14:49:59,11.297,,,1
05/30/2014 15:49:59,10.59,,,1
05/30/2014 16:49:59,9.386,,,1
05/30/2014 17:49:59,8.792,,,1
05/30/2014 18:49:59,8.17,,,1
05/30/2014 19:49:59,6.255,,,1
05/30/2014 20:49:59,5.024,,,1
05/30/2014 21:49:59,3.854,,,1
05/30/2014 22:49:59,3.142,,,1
05/30/2014 23:49:59,2.423,,,1
05/31/2014 00:49:59,2.101,,,1
05/31/2014 01:49:59,2.155,,,1
05/31/2014 02:49:59,1.913,,,1
05/31/2014 03:49:59,1.561,,,1
05/31/2014 04:49:59,1.317,,,1
05/31/2014 05:49:59,1.153,,,1
05/31/2014 06:49:59,2.021,,,1
05/31/2014 07:49:59,3.749,,,1
05/31/2014 08:49:59,5.154,,,1
05/31/2014 09:49:59,7.293,,,1
05/31/2014 10:49:59,12.823,,,1
05/31/2014 11:49:59,11.686,,,1
05/31/2014 12:49:59,12.558,,,1
05/31/2014 13:49:59,13.618,,,1
05/31/2014 14:49:59,14.29,,,1
05/31/2014 15:49:59,13.401,,,1
05/31/2014 16:49:59,11.492,,,1
05/31/2014 17:49:59,9.952,,,1
05/31/2014 18:49:59,8.941,,,1
05/31/2014 19:49:59,7.192,,,1
05/31/2014 20:49:59,6.204,,,1
05/31/2014 21:49:59,5.565,,,1
05/31/2014 22:49:59,4.532,,,1
05/31/2014 23:49:59,3.827,,,1
06/01/2014 00:49:59,3.142,,,1
06/01/2014 01:49:59,2.85,,,1
06/01/2014 02:49:59,2.983,,,1
06/01/2014 03:49:59,2.956,,,1
06/01/2014 04:49:59,2.956,,,1
06/01/2014 05:49:59,2.61,,,1
06/01/2014 06:49:59,3.38,,,1
06/01/2014 07:49:59,4.61,,,1
06/01/2014 08:49:59,5.975,,,1
06/01/2014 09:49:59,7.519,,,1
06/01/2014 10:49:59,13.57,,,1
06/01/2014 11:49:59,11.953,,,1
06/01/2014 12:49:59,14.122,,,1
06/01/2014 13:49:59,12.413,,,1
06/01/2014 14:49:59,11.419,,,1
06/01/2014 15:49:59,12.871,,,1
06/01/2014 16:49:59,13.738,,,1
06/01/2014 17:49:59,13.016,,,1
06/01/2014 18:49:59,10.296,,,1
06/01/2014 19:49:59,9.213,,,1
06/01/2014 20:49:59,6.484,,,1
06/01/2014 21:49:59,5.514,,,1
06/01/2014 22:49:59,4.61,,,1
06/01/2014 23:49:59,3.906,,,1
06/02/2014 00:49:59,3.722,,,1
06/02/2014 01:49:59,3.591,,,1
06/02/2014 02:49:59,3.985,,,1
06/02/2014 03:49:59,3.564,,,1
06/02/2014 04:49:59,3.009,,,1
06/02/2014 05:49:59,2.77,,,1
06/02/2014 06:49:59,3.906,,,1
06/02/2014 07:49:59,5.076,,,1
06/02/2014 08:49:59,6.56,,,1
06/02/2014 09:49:59,8.618,,,1
06/02/2014 10:49:59,15.557,,,1
06/02/2014 11:49:59,11.273,,,1
06/02/2014 12:49:59,11.005,,,1
06/02/2014 13:49:59,11.637,,,1
06/02/2014 14:49:59,11.904,,,1
06/02/2014 15:49:59,12.509,,,1
06/02/2014 16:49:59,14.385,,,1
06/02/2014 17:49:59,11.029,,,1
06/02/2014 18:49:59,9.114,,,1
06/02/2014 19:49:59,8.02,,,1
06/02/2014 20:49:59,6.737,,,1
06/02/2014 21:49:59,5.488,,,1
06/02/2014 22:49:59,4.688,,,1
06/02/2014 23:49:59,4.35,,,1
06/03/2014 00:49:59,4.454,,,1
06/03/2014 01:49:59,4.115,,,1
06/03/2014 02:49:59,4.037,,,1
06/03/2014 03:49:59,4.011,,,1
06/03/2014 04:49:59,4.35,,,1
06/03/2014 05:49:59,5.36,,,1
06/03/2014 06:49:59,6.813,,,1
06/03/2014 07:49:59,7.015,,,1
06/03/2014 08:49:59,7.544,,,1
06/03/2014 09:49:59,8.693,,,1
06/03/2014 10:49:59,13.449,,,1
06/03/2014 11:49:59,12.243,,,1
06/03/2014 12:49:59,12.268,,,1
06/03/2014 13:49:59,12.871,,,1
06/03/2014 14:49:59,14.194,,,1
06/03/2014 15:49:59,14.314,,,1
06/03/2014 16:49:59,13.642,,,1
06/03/2014 17:49:59,12.751,,,1
06/03/2014 18:49:59,11.029,,,1
06/03/2014 19:49:59,9.139,,,1
06/03/2014 20:49:59,8.07,,,1
06/03/2014 21:49:59,6.763,,,1
06/03/2014 22:49:59,4.869,,,1
06/03/2014 23:49:59,5.282,,,1
06/04/2014 00:49:59,3.38,,,1
06/04/2014 01:49:59,2.983,,,1
06/04/2014 02:49:59,3.617,,,1
06/04/2014 03:49:59,3.643,,,1
06/04/2014 04:49:59,4.246,,,1
06/04/2014 05:49:59,6.382,,,1
06/04/2014 06:49:59,7.469,,,1
06/04/2014 07:49:59,8.22,,,1
06/04/2014 08:49:59,8.344,,,1
06/04/2014 09:49:59,8.717,,,1
06/04/2014 10:49:59,14.936,,,1
06/04/2014 11:49:59,11.467,,,1
06/04/2014 12:49:59,12.34,,,1
06/04/2014 13:49:59,13.137,,,1
06/04/2014 14:49:59,12.461,,,1
06/04/2014 15:49:59,12.413,,,1
06/04/2014 16:49:59,12.413,,,1
06/04/2014 17:49:59,11.904,,,1
06/04/2014 18:49:59,11.904,,,1
06/04/2014 19:49:59,7.945,,,1
06/04/2014 20:49:59,6.763,,,1
06/04/2014 21:49:59,5.539,,,1
06/04/2014 22:49:59,4.844,,,1
06/04/2014 23:49:59,4.48,,,1
06/05/2014 00:49:59,2.983,,,1
06/05/2014 01:49:59,1.94,,,1
06/05/2014 02:49:59,1.697,,,1
06/05/2014 03:49:59,3.643,,,1
06/05/2014 04:49:59,2.637,,,1
06/05/2014 05:49:59,1.017,,,1
06/05/2014 06:49:59,2.021,,,1
06/05/2014 07:49:59,4.61,,,1
06/05/2014 08:49:59,5.796,,,1
06/05/2014 09:49:59,6.331,,,1
06/05/2014 10:49:59,13.497,,,1
06/05/2014 11:49:59,10.858,,,1
06/05/2014 12:49:59,12.63,,,1
06/05/2014 13:49:59,12.582,,,1
06/05/2014 14:49:59,13.401,,,1
06/05/2014 15:49:59,13.858,,,1
06/05/2014 16:49:59,13.834,,,1
06/05/2014 17:49:59,11.977,,,1
06/05/2014 18:49:59,10.443,,,1
06/05/2014 19:49:59,7.82,,,1
06/05/2014 20:49:59,5.949,,,1
06/05/2014 21:49:59,3.985,,,1
06/05/2014 22:49:59,2.983,,,1
06/05/2014 23:49:59,3.116,,,1
06/06/2014 00:49:59,2.637,,,1
06/06/2014 01:49:59,2.182,,,1
06/06/2014 02:49:59,1.913,,,1
06/06/2014 03:49:59,1.859,,,1
06/06/2014 04:49:59,1.805,,,1
06/06/2014 05:49:59,2.047,,,1
06/06/2014 06:49:59,3.274,,,1
06/06/2014 07:49:59,4.74,,,1
06/06/2014 08:49:59,5.847,,,1
06/06/2014 09:49:59,7.217,,,1
06/06/2014 10:49:59,13.978,,,1
06/06/2014 11:49:59,11.856,,,1
06/06/2014 12:49:59,12.098,,,1
06/06/2014 13:49:59,12.871,,,1
06/06/2014 14:49:59,11.248,,,1
06/06/2014 15:49:59,11.492,,,1
06/06/2014 16:49:59,11.005,,,1
06/06/2014 17:49:59,10.492,,,1
06/06/2014 18:49:59,11.175,,,1
06/06/2014 19:49:59,8.717,,,1
06/06/2014 20:49:59,7.544,,,1
06/06/2014 21:49:59,6.687,,,1
06/06/2014 22:49:59,6.382,,,1
06/06/2014 23:49:59,6.153,,,1
06/07/2014 00:49:59,5.745,,,1
06/07/2014 01:49:59,5.591,,,1
06/07/2014 02:49:59,5.05,,,1
06/07/2014 03:49:59,3.696,,,1
06/07/2014 04:49:59,3.036,,,1
06/07/2014 05:49:59,2.69,,,1
06/07/2014 06:49:59,3.089,,,1
06/07/2014 07:49:59,4.714,,,1
06/07/2014 08:49:59,6.585,,,1
06/07/2014 09:49:59,7.569,,,1
06/07/2014 10:49:59,12.703,,,1
06/07/2014 11:49:59,11.467,,,1
06/07/2014 12:49:59,12.558,,,1
06/07/2014 13:49:59,13.642,,,1
06/07/2014 14:49:59,14.194,,,1
06/07/2014 15:49:59,13.449,,,1
06/07/2014 16:49:59,12.485,,,1
06/07/2014 17:49:59,11.224,,,1
06/07/2014 18:49:59,12.437,,,1
06/07/2014 19:49:59,8.668,,,1
06/07/2014 20:49:59,8.12,,,1
06/07/2014 21:49:59,7.92,,,1
06/07/2014 22:49:59,7.645,,,1
06/07/2014 23:49:59,7.242,,,1
06/08/2014 00:49:59,6.914,,,1
06/08/2014 01:49:59,7.293,,,1
06/08/2014 02:49:59,6.864,,,1
06/08/2014 03:49:59,7.142,,,1
06/08/2014 04:49:59,6.128,,,1
06/08/2014 05:49:59,5.437,,,1
06/08/2014 06:49:59,6.687,,,1
06/08/2014 07:49:59,7.594,,,1
06/08/2014 08:49:59,8.319,,,1
06/08/2014 09:49:59,9.657,,,1
06/08/2014 10:49:59,11.516,,,1
06/08/2014 11:49:59,11.54,,,1
06/08/2014 12:49:59,12.751,,,1
06/08/2014 13:49:59,13.69,,,1
06/08/2014 14:49:59,13.305,,,1
06/08/2014 15:49:59,14.146,,,1
06/08/2014 16:49:59,13.377,,,1
06/08/2014 17:49:59,11.832,,,1
06/08/2014 18:49:59,11.248,,,1
06/08/2014 19:49:59,9.509,,,1
06/08/2014 20:49:59,8.568,,,1
06/08/2014 21:49:59,7.695,,,1
06/08/2014 22:49:59,6.509,,,1
06/08/2014 23:49:59,5.668,,,1
06/09/2014 00:49:59,4.999,,,1
06/09/2014 01:49:59,4.194,,,1
06/09/2014 02:49:59,4.895,,,1
06/09/2014 03:49:59,5.334,,,1
06/09/2014 04:49:59,5.385,,,1
06/09/2014 05:49:59,5.024,,,1
06/09/2014 06:49:59,4.246,,,1
06/09/2014 07:49:59,4.141,,,1
06/09/2014 08:49:59,5.539,,,1
06/09/2014 09:49:59,6.102,,,1
06/09/2014 10:49:59,12.727,,,1
06/09/2014 11:49:59,10.149,,,1
06/09/2014 12:49:59,11.759,,,1
06/09/2014 13:49:59,11.346,,,1
06/09/2014 14:49:59,11.54,,,1
06/09/2014 15:49:59,11.321,,,1
06/09/2014 16:49:59,11.734,,,1
06/09/2014 17:49:59,11.248,,,1
06/09/2014 18:49:59,10.834,,,1
06/09/2014 19:49:59,7.444,,,1
06/09/2014 20:49:59,6.585,,,1
06/09/2014 21:49:59,5.565,,,1
06/09/2014 22:49:59,4.921,,,1
06/09/2014 23:49:59,5.745,,,1
06/10/2014 00:49:59,5.924,,,1
06/10/2014 01:49:59,6,,,1
06/10/2014 02:49:59,5.591,,,1
06/10/2014 03:49:59,4.61,,,1
06/10/2014 04:49:59,3.932,,,1
06/10/2014 05:49:59,4.168,,,1
06/10/2014 06:49:59,4.402,,,1
06/10/2014 07:49:59,3.406,,,1
06/10/2014 08:49:59,3.749,,,1
06/10/2014 09:49:59,4.428,,,1
06/10/2014 10:49:59,4.947,,,1
06/10/2014 11:49:59,5.488,,,1
06/10/2014 12:49:59,5.745,,,1
06/10/2014 13:49:59,6,,,1
06/10/2014 14:49:59,6.128,,,1
06/10/2014 15:49:59,8.295,,,1
06/10/2014 16:49:59,7.469,,,1
06/10/2014 17:49:59,6.306,,,1
06/10/2014 18:49:59,6.56,,,1
06/10/2014 19:49:59,6.102,,,1
06/10/2014 20:49:59,5.514,,,1
06/10/2014 21:49:59,4.844,,,1
06/10/2014 22:49:59,4.168,,,1
06/10/2014 23:49:59,3.696,,,1
06/11/2014 00:49:59,1.967,,,1
06/11/2014 01:49:59,1.289,,,1
06/11/2014 02:49:59,0.934,,,1
06/11/2014 03:49:59,0.715,,,1
06/11/2014 04:49:59,0.66,,,1
06/11/2014 05:49:59,0.55,,,1
06/11/2014 06:49:59,1.507,,,1
06/11/2014 07:49:59,2.983,,,1
06/11/2014 08:49:59,4.428,,,1
06/11/2014 09:49:59,6.306,,,1
06/11/2014 10:49:59,11.37,,,1
06/11/2014 11:49:59,10.492,,,1
06/11/2014 12:49:59,10.956,,,1
06/11/2014 13:49:59,11.467,,,1
06/11/2014 14:49:59,13.064,,,1
06/11/2014 15:49:59,12.606,,,1
06/11/2014 16:49:59,12.219,,,1
06/11/2014 17:49:59,11.151,,,1
06/11/2014 18:49:59,10.051,,,1
06/11/2014 19:49:59,8.319,,,1
06/11/2014 20:49:59,6.965,,,1
06/11/2014 21:49:59,5.847,,,1
06/11/2014 22:49:59,6,,,1
06/11/2014 23:49:59,5.205,,,1
06/12/2014 00:49:59,5.36,,,1
06/12/2014 01:49:59,6.611,,,1
06/12/2014 02:49:59,6.94,,,1
06/12/2014 03:49:59,6.914,,,1
06/12/2014 04:49:59,6.026,,,1
06/12/2014 05:49:59,4.895,,,1
06/12/2014 06:49:59,5.539,,,1
06/12/2014 07:49:59,6.56,,,1
06/12/2014 08:49:59,6.94,,,1
06/12/2014 09:49:59,7.419,,,1
06/12/2014 10:49:59,7.87,,,1
06/12/2014 11:49:59,9.188,,,1
06/12/2014 12:49:59,9.46,,,1
06/12/2014 13:49:59,8.543,,,1
06/12/2014 14:49:59,7.368,,,1
06/12/2014 15:49:59,6.281,,,1
