,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY,Water Temp.Bottom@OLYM_CZY
02/20/2014 02:55:54,4.584,,,1
02/20/2014 03:55:54,4.584,,,1
02/20/2014 04:55:54,4.584,,,1
02/20/2014 05:55:54,4.584,,,1
02/20/2014 06:55:54,4.584,,,1
02/20/2014 07:55:54,4.584,,,1
02/20/2014 08:55:54,4.584,,,1
02/20/2014 09:55:54,4.584,,,1
02/20/2014 10:55:54,4.584,,,1
02/20/2014 11:55:54,4.584,,,1
02/20/2014 12:55:54,4.584,,,1
02/20/2014 13:55:54,4.584,,,1
02/20/2014 14:55:54,4.584,,,1
02/20/2014 15:55:54,4.584,,,1
02/20/2014 16:55:54,4.584,,,1
02/20/2014 17:55:54,4.584,,,1
02/20/2014 18:55:54,4.584,,,1
02/20/2014 19:55:54,4.584,,,1
02/20/2014 20:55:54,4.584,,,1
02/20/2014 21:55:54,4.584,,,1
02/20/2014 22:55:54,4.584,,,1
02/20/2014 23:55:54,4.584,,,1
02/21/2014 00:55:54,4.584,,,1
02/21/2014 01:55:54,4.584,,,1
02/21/2014 02:55:54,4.584,,,1
02/21/2014 03:55:54,4.584,,,1
02/21/2014 04:55:54,4.584,,,1
02/21/2014 05:55:54,4.584,,,1
02/21/2014 06:55:54,4.584,,,1
02/21/2014 07:55:54,4.584,,,1
02/21/2014 08:55:54,4.584,,,1
02/21/2014 09:55:54,4.584,,,1
02/21/2014 10:55:54,4.584,,,1
02/21/2014 11:55:54,4.584,,,1
02/21/2014 12:55:54,4.584,,,1
02/21/2014 13:55:54,4.584,,,1
02/21/2014 14:55:54,4.584,,,1
02/21/2014 15:55:54,4.584,,,1
02/21/2014 16:55:54,4.584,,,1
02/21/2014 17:55:54,4.584,,,1
02/21/2014 18:55:54,4.584,,,1
02/21/2014 19:55:54,4.584,,,1
02/21/2014 20:55:54,4.584,,,1
02/21/2014 21:55:54,4.584,,,1
02/21/2014 22:55:54,4.584,,,1
02/21/2014 23:55:54,4.584,,,1
02/22/2014 00:55:54,4.584,,,1
02/22/2014 01:55:54,4.584,,,1
02/22/2014 02:55:54,4.584,,,1
02/22/2014 03:55:54,4.584,,,1
02/22/2014 04:55:54,4.584,,,1
02/22/2014 05:55:54,4.584,,,1
02/22/2014 06:55:54,4.584,,,1
02/22/2014 07:55:54,4.584,,,1
02/22/2014 08:55:54,4.584,,,1
02/22/2014 09:55:54,4.584,,,1
02/22/2014 10:55:54,4.584,,,1
02/22/2014 11:55:54,4.584,,,1
02/22/2014 12:55:54,4.584,,,1
02/22/2014 13:55:54,4.584,,,1
02/22/2014 14:55:54,4.584,,,1
02/22/2014 15:55:54,4.584,,,1
02/22/2014 16:55:54,4.584,,,1
02/22/2014 17:55:54,4.584,,,1
02/22/2014 18:55:54,4.584,,,1
02/22/2014 19:55:54,4.584,,,1
02/22/2014 20:55:54,4.584,,,1
02/22/2014 21:55:54,4.584,,,1
02/22/2014 22:55:54,4.584,,,1
02/22/2014 23:55:54,4.584,,,1
02/23/2014 00:55:54,4.584,,,1
02/23/2014 01:55:54,4.584,,,1
02/23/2014 02:55:54,4.584,,,1
02/23/2014 03:55:54,4.584,,,1
02/23/2014 04:55:54,4.584,,,1
02/23/2014 05:55:54,4.584,,,1
02/23/2014 06:55:54,4.584,,,1
02/23/2014 07:55:54,4.584,,,1
02/23/2014 08:55:54,4.584,,,1
02/23/2014 09:55:54,4.558,,,1
02/23/2014 10:55:54,4.558,,,1
02/23/2014 11:55:54,4.584,,,1
02/23/2014 12:55:54,4.558,,,1
02/23/2014 13:55:54,4.558,,,1
02/23/2014 14:55:54,4.558,,,1
02/23/2014 15:55:54,4.558,,,1
02/23/2014 16:55:54,4.558,,,1
02/23/2014 17:55:54,4.558,,,1
02/23/2014 18:55:54,4.558,,,1
02/23/2014 19:55:54,4.558,,,1
02/23/2014 20:55:54,4.558,,,1
02/23/2014 21:55:54,4.584,,,1
02/23/2014 22:55:54,4.558,,,1
02/23/2014 23:55:54,4.584,,,1
02/24/2014 00:55:54,4.558,,,1
02/24/2014 01:55:54,4.558,,,1
02/24/2014 02:55:54,4.558,,,1
02/24/2014 03:55:54,4.558,,,1
02/24/2014 04:55:54,4.558,,,1
02/24/2014 05:55:54,4.558,,,1
02/24/2014 06:55:54,4.558,,,1
02/24/2014 07:55:54,4.558,,,1
02/24/2014 08:55:54,4.558,,,1
02/24/2014 09:55:54,4.558,,,1
02/24/2014 10:55:54,4.558,,,1
02/24/2014 11:55:54,4.558,,,1
02/24/2014 12:55:54,4.558,,,1
02/24/2014 13:55:54,4.558,,,1
02/24/2014 14:55:54,4.558,,,1
02/24/2014 15:55:54,4.558,,,1
02/24/2014 16:55:54,4.558,,,1
02/24/2014 17:55:54,4.558,,,1
02/24/2014 18:55:54,4.558,,,1
02/24/2014 19:55:54,4.558,,,1
02/24/2014 20:55:54,4.558,,,1
02/24/2014 21:55:54,4.558,,,1
02/24/2014 22:55:54,4.558,,,1
02/24/2014 23:55:54,4.558,,,1
02/25/2014 00:55:54,4.558,,,1
02/25/2014 01:55:54,4.558,,,1
02/25/2014 02:55:54,4.558,,,1
02/25/2014 03:55:54,4.558,,,1
02/25/2014 04:55:54,4.558,,,1
02/25/2014 05:55:54,4.558,,,1
02/25/2014 06:55:54,4.558,,,1
02/25/2014 07:55:54,4.558,,,1
02/25/2014 08:55:54,4.558,,,1
02/25/2014 09:55:54,4.558,,,1
02/25/2014 10:55:54,4.558,,,1
02/25/2014 11:55:54,4.558,,,1
02/25/2014 12:55:54,4.558,,,1
02/25/2014 13:55:54,4.558,,,1
02/25/2014 14:55:54,4.558,,,1
02/25/2014 15:55:54,4.558,,,1
02/25/2014 16:55:54,4.558,,,1
02/25/2014 17:55:54,4.558,,,1
02/25/2014 18:55:54,4.558,,,1
02/25/2014 19:55:54,4.558,,,1
02/25/2014 20:55:54,4.558,,,1
02/25/2014 21:55:54,4.558,,,1
02/25/2014 22:55:54,4.558,,,1
02/25/2014 23:55:54,4.558,,,1
02/26/2014 00:55:54,4.558,,,1
02/26/2014 01:55:54,4.558,,,1
02/26/2014 02:55:54,4.558,,,1
02/26/2014 03:55:54,4.558,,,1
02/26/2014 04:55:54,4.558,,,1
02/26/2014 05:55:54,4.558,,,1
02/26/2014 06:55:54,4.558,,,1
02/26/2014 07:55:54,4.558,,,1
02/26/2014 08:55:54,4.558,,,1
02/26/2014 09:55:54,4.558,,,1
02/26/2014 10:55:54,4.558,,,1
02/26/2014 11:55:54,4.558,,,1
02/26/2014 12:55:54,4.558,,,1
02/26/2014 13:55:54,4.558,,,1
02/26/2014 14:55:54,4.558,,,1
02/26/2014 15:55:54,4.558,,,1
02/26/2014 16:55:54,4.558,,,1
02/26/2014 17:55:54,4.558,,,1
02/26/2014 18:55:54,4.558,,,1
02/26/2014 19:55:54,4.558,,,1
02/26/2014 20:55:54,4.558,,,1
02/26/2014 21:55:54,4.558,,,1
02/26/2014 22:55:54,4.558,,,1
02/26/2014 23:55:54,4.558,,,1
02/27/2014 00:55:54,4.558,,,1
02/27/2014 01:55:54,4.558,,,1
02/27/2014 02:55:54,4.558,,,1
02/27/2014 03:55:54,4.558,,,1
02/27/2014 04:55:54,4.558,,,1
02/27/2014 05:55:54,4.558,,,1
02/27/2014 06:55:54,4.558,,,1
02/27/2014 07:55:54,4.558,,,1
02/27/2014 08:55:54,4.558,,,1
02/27/2014 09:55:54,4.558,,,1
02/27/2014 10:55:54,4.558,,,1
02/27/2014 11:55:54,4.558,,,1
02/27/2014 12:55:54,4.558,,,1
02/27/2014 13:55:54,4.558,,,1
02/27/2014 14:55:54,4.558,,,1
02/27/2014 15:55:54,4.558,,,1
02/27/2014 16:55:54,4.558,,,1
02/27/2014 17:55:54,4.558,,,1
02/27/2014 18:55:54,4.558,,,1
02/27/2014 19:55:54,4.558,,,1
02/27/2014 20:55:54,4.558,,,1
02/27/2014 21:55:54,4.558,,,1
02/27/2014 22:55:54,4.558,,,1
02/27/2014 23:55:54,4.558,,,1
02/28/2014 00:55:54,4.558,,,1
02/28/2014 01:55:54,4.558,,,1
02/28/2014 02:55:54,4.558,,,1
02/28/2014 03:55:54,4.558,,,1
02/28/2014 04:55:54,4.558,,,1
02/28/2014 05:55:54,4.558,,,1
02/28/2014 06:55:54,4.558,,,1
02/28/2014 07:55:54,4.558,,,1
02/28/2014 08:55:54,4.558,,,1
02/28/2014 09:55:54,4.558,,,1
02/28/2014 10:55:54,4.558,,,1
02/28/2014 11:55:54,4.558,,,1
02/28/2014 12:55:54,4.558,,,1
02/28/2014 13:55:54,4.558,,,1
02/28/2014 14:55:54,4.558,,,1
02/28/2014 15:55:54,4.558,,,1
02/28/2014 16:55:54,4.558,,,1
02/28/2014 17:55:54,4.558,,,1
02/28/2014 18:55:54,4.558,,,1
02/28/2014 19:55:54,4.558,,,1
02/28/2014 20:55:54,4.558,,,1
02/28/2014 21:55:54,4.558,,,1
02/28/2014 22:55:54,4.558,,,1
02/28/2014 23:55:54,4.558,,,1
03/01/2014 00:55:54,4.558,,,1
03/01/2014 01:55:54,4.558,,,1
03/01/2014 02:55:54,4.558,,,1
03/01/2014 03:55:54,4.558,,,1
03/01/2014 04:55:54,4.558,,,1
03/01/2014 05:55:54,4.558,,,1
03/01/2014 06:55:54,4.558,,,1
03/01/2014 07:55:54,4.558,,,1
03/01/2014 08:55:54,4.558,,,1
03/01/2014 09:55:54,4.558,,,1
03/01/2014 10:55:54,4.558,,,1
03/01/2014 11:55:54,4.558,,,1
03/01/2014 12:55:54,4.558,,,1
03/01/2014 13:55:54,4.558,,,1
03/01/2014 14:55:54,4.558,,,1
03/01/2014 15:55:54,4.558,,,1
03/01/2014 16:55:54,4.558,,,1
03/01/2014 17:55:54,4.558,,,1
03/01/2014 18:55:54,4.558,,,1
03/01/2014 19:55:54,4.558,,,1
03/01/2014 20:55:54,4.558,,,1
03/01/2014 21:55:54,4.558,,,1
03/01/2014 22:55:54,4.558,,,1
03/01/2014 23:55:54,4.558,,,1
03/02/2014 00:55:54,4.584,,,1
03/02/2014 01:55:54,4.558,,,1
03/02/2014 02:55:54,4.558,,,1
03/02/2014 03:55:54,4.558,,,1
03/02/2014 04:55:54,4.558,,,1
03/02/2014 05:55:54,4.558,,,1
03/02/2014 06:55:54,4.558,,,1
03/02/2014 07:55:54,4.558,,,1
03/02/2014 08:55:54,4.558,,,1
03/02/2014 09:55:54,4.558,,,1
03/02/2014 10:55:54,4.584,,,1
03/02/2014 11:55:54,4.558,,,1
03/02/2014 12:55:54,4.558,,,1
03/02/2014 13:55:54,4.584,,,1
03/02/2014 14:55:54,4.584,,,1
03/02/2014 15:55:54,4.584,,,1
03/02/2014 16:55:54,4.584,,,1
03/02/2014 17:55:54,4.584,,,1
03/02/2014 18:55:54,4.584,,,1
03/02/2014 19:55:54,4.584,,,1
03/02/2014 20:55:54,4.584,,,1
03/02/2014 21:55:54,4.584,,,1
03/02/2014 22:55:54,4.584,,,1
03/02/2014 23:55:54,4.584,,,1
03/03/2014 00:55:54,4.584,,,1
03/03/2014 01:55:54,4.584,,,1
03/03/2014 02:55:54,4.584,,,1
03/03/2014 03:55:54,4.584,,,1
03/03/2014 04:55:54,4.584,,,1
03/03/2014 05:55:54,4.584,,,1
03/03/2014 06:55:54,4.584,,,1
03/03/2014 07:55:54,4.584,,,1
03/03/2014 08:55:54,4.584,,,1
03/03/2014 09:55:54,4.584,,,1
03/03/2014 10:55:54,4.584,,,1
03/03/2014 11:55:54,4.584,,,1
03/03/2014 12:55:54,4.584,,,1
03/03/2014 13:55:54,4.584,,,1
03/03/2014 14:55:54,4.584,,,1
03/03/2014 15:55:54,4.584,,,1
03/03/2014 16:55:54,4.584,,,1
03/03/2014 17:55:54,4.584,,,1
03/03/2014 18:55:54,4.584,,,1
03/03/2014 19:55:54,4.61,,,1
03/03/2014 20:55:54,4.584,,,1
03/03/2014 21:55:54,4.61,,,1
03/03/2014 22:55:54,4.61,,,1
03/03/2014 23:55:54,4.61,,,1
03/04/2014 00:55:54,4.61,,,1
03/04/2014 01:55:54,4.61,,,1
03/04/2014 02:55:54,4.61,,,1
03/04/2014 03:55:54,4.61,,,1
03/04/2014 04:55:54,4.61,,,1
03/04/2014 05:55:54,4.61,,,1
03/04/2014 06:55:54,4.61,,,1
03/04/2014 07:55:54,4.61,,,1
03/04/2014 08:55:54,4.61,,,1
03/04/2014 09:55:54,4.61,,,1
03/04/2014 10:55:54,4.61,,,1
03/04/2014 11:55:54,4.61,,,1
03/04/2014 12:55:54,4.61,,,1
03/04/2014 13:55:54,4.61,,,1
03/04/2014 14:55:54,4.61,,,1
03/04/2014 15:55:54,4.61,,,1
03/04/2014 16:55:54,4.61,,,1
03/04/2014 17:55:54,4.61,,,1
03/04/2014 18:55:54,4.61,,,1
03/04/2014 19:55:54,4.61,,,1
03/04/2014 20:55:54,4.61,,,1
03/04/2014 21:55:54,4.61,,,1
03/04/2014 22:55:54,4.61,,,1
03/04/2014 23:55:54,4.61,,,1
03/05/2014 00:55:54,4.61,,,1
03/05/2014 01:55:54,4.61,,,1
03/05/2014 02:55:54,4.61,,,1
03/05/2014 03:55:54,4.61,,,1
03/05/2014 04:55:54,4.61,,,1
03/05/2014 05:55:54,4.61,,,1
03/05/2014 06:55:54,4.61,,,1
03/05/2014 07:55:54,4.61,,,1
03/05/2014 08:55:54,4.61,,,1
03/05/2014 09:55:54,4.61,,,1
03/05/2014 10:55:54,4.61,,,1
03/05/2014 11:55:54,4.61,,,1
03/05/2014 12:55:54,4.61,,,1
03/05/2014 13:55:54,4.61,,,1
03/05/2014 14:55:54,4.61,,,1
03/05/2014 15:55:54,4.61,,,1
03/05/2014 16:55:54,4.61,,,1
03/05/2014 17:55:54,4.61,,,1
03/05/2014 18:55:54,4.61,,,1
03/05/2014 19:55:54,4.61,,,1
03/05/2014 20:55:54,4.61,,,1
03/05/2014 21:55:54,4.61,,,1
03/05/2014 22:55:54,4.584,,,1
03/05/2014 23:55:54,4.584,,,1
03/06/2014 00:55:54,4.584,,,1
03/06/2014 01:55:54,4.584,,,1
03/06/2014 02:55:54,4.584,,,1
03/06/2014 03:55:54,4.584,,,1
03/06/2014 04:55:54,4.584,,,1
03/06/2014 05:55:54,4.584,,,1
03/06/2014 06:55:54,4.584,,,1
03/06/2014 07:55:54,4.584,,,1
03/06/2014 08:55:54,4.584,,,1
03/06/2014 09:55:54,4.584,,,1
03/06/2014 10:55:54,4.584,,,1
03/06/2014 11:55:54,4.584,,,1
03/06/2014 12:55:54,4.61,,,1
03/06/2014 13:55:54,4.61,,,1
03/06/2014 14:55:54,4.61,,,1
03/06/2014 15:55:54,4.61,,,1
03/06/2014 16:55:54,4.61,,,1
03/06/2014 17:55:54,4.61,,,1
03/06/2014 18:55:54,4.61,,,1
03/06/2014 19:55:54,4.61,,,1
03/06/2014 20:55:54,4.61,,,1
03/06/2014 21:55:54,4.61,,,1
03/06/2014 22:55:54,4.61,,,1
03/06/2014 23:55:54,4.636,,,1
03/07/2014 00:55:54,4.636,,,1
03/07/2014 01:55:54,4.636,,,1
03/07/2014 02:55:54,4.636,,,1
03/07/2014 03:55:54,4.636,,,1
03/07/2014 04:55:54,4.636,,,1
03/07/2014 05:55:54,4.636,,,1
03/07/2014 06:55:54,4.636,,,1
03/07/2014 07:55:54,4.636,,,1
03/07/2014 08:55:54,4.636,,,1
03/07/2014 09:55:54,4.636,,,1
03/07/2014 10:55:54,4.636,,,1
03/07/2014 11:55:54,4.636,,,1
03/07/2014 12:55:54,4.636,,,1
03/07/2014 13:55:54,4.636,,,1
03/07/2014 14:55:54,4.636,,,1
03/07/2014 15:55:54,4.636,,,1
03/07/2014 16:55:54,4.636,,,1
03/07/2014 17:55:54,4.636,,,1
03/07/2014 18:55:54,4.636,,,1
03/07/2014 19:55:54,4.636,,,1
03/07/2014 20:55:54,4.636,,,1
03/07/2014 21:55:54,4.662,,,1
03/07/2014 22:55:54,4.636,,,1
03/07/2014 23:55:54,4.662,,,1
03/08/2014 00:55:54,4.662,,,1
03/08/2014 01:55:54,4.636,,,1
03/08/2014 02:55:54,4.662,,,1
03/08/2014 03:55:54,4.662,,,1
03/08/2014 04:55:54,4.662,,,1
03/08/2014 05:55:54,4.662,,,1
03/08/2014 06:55:54,4.662,,,1
03/08/2014 07:55:54,4.662,,,1
03/08/2014 08:55:54,4.636,,,1
03/08/2014 09:55:54,4.662,,,1
03/08/2014 10:55:54,4.662,,,1
03/08/2014 11:55:54,4.662,,,1
03/08/2014 12:55:54,4.662,,,1
03/08/2014 13:55:54,4.662,,,1
03/08/2014 14:55:54,4.662,,,1
03/08/2014 15:55:54,4.662,,,1
03/08/2014 16:55:54,4.662,,,1
03/08/2014 17:55:54,4.662,,,1
03/08/2014 18:55:54,4.636,,,1
03/08/2014 19:55:54,4.636,,,1
03/08/2014 20:55:54,4.636,,,1
03/08/2014 21:55:54,4.636,,,1
03/08/2014 22:55:54,4.636,,,1
03/08/2014 23:55:54,4.61,,,1
03/09/2014 00:55:54,4.61,,,1
03/09/2014 01:55:54,4.61,,,1
03/09/2014 02:55:54,4.61,,,1
03/09/2014 03:55:54,4.61,,,1
03/09/2014 04:55:54,4.61,,,1
03/09/2014 05:55:54,4.584,,,1
03/09/2014 06:55:54,4.584,,,1
03/09/2014 07:55:54,4.584,,,1
03/09/2014 08:55:54,4.584,,,1
03/09/2014 09:55:54,4.584,,,1
03/09/2014 10:55:54,4.584,,,1
03/09/2014 11:55:54,4.584,,,1
03/09/2014 12:55:54,4.584,,,1
03/09/2014 13:55:54,4.61,,,1
03/09/2014 14:55:54,4.61,,,1
03/09/2014 15:55:54,4.61,,,1
03/09/2014 16:55:54,4.61,,,1
03/09/2014 17:55:54,4.61,,,1
03/09/2014 18:55:54,4.61,,,1
03/09/2014 19:55:54,4.61,,,1
03/09/2014 20:55:54,4.61,,,1
03/09/2014 21:55:54,4.61,,,1
03/09/2014 22:55:54,4.61,,,1
03/09/2014 23:55:54,4.61,,,1
03/10/2014 00:55:54,4.61,,,1
03/10/2014 01:55:54,4.61,,,1
03/10/2014 02:55:54,4.61,,,1
03/10/2014 03:55:54,4.636,,,1
03/10/2014 04:55:54,4.636,,,1
03/10/2014 05:55:54,4.636,,,1
03/10/2014 06:55:54,4.636,,,1
03/10/2014 07:55:54,4.636,,,1
03/10/2014 08:55:54,4.636,,,1
03/10/2014 09:55:54,4.636,,,1
03/10/2014 10:55:54,4.636,,,1
03/10/2014 11:55:54,4.636,,,1
03/10/2014 12:55:54,4.636,,,1
03/10/2014 13:55:54,4.636,,,1
03/10/2014 14:55:54,4.636,,,1
03/10/2014 15:55:54,4.636,,,1
03/10/2014 16:55:54,4.636,,,1
03/10/2014 17:55:54,4.636,,,1
03/10/2014 18:55:54,4.636,,,1
03/10/2014 19:55:54,4.636,,,1
03/10/2014 20:55:54,4.636,,,1
03/10/2014 21:55:54,4.636,,,1
03/10/2014 22:55:54,4.636,,,1
03/10/2014 23:55:54,4.636,,,1
03/11/2014 00:55:54,4.636,,,1
03/11/2014 01:55:54,4.636,,,1
03/11/2014 02:55:54,4.636,,,1
03/11/2014 03:55:54,4.636,,,1
03/11/2014 04:55:54,4.662,,,1
03/11/2014 05:55:54,4.636,,,1
03/11/2014 06:55:54,4.636,,,1
03/11/2014 07:55:54,4.662,,,1
03/11/2014 08:55:54,4.636,,,1
03/11/2014 09:55:54,4.662,,,1
03/11/2014 10:55:54,4.662,,,1
03/11/2014 11:55:54,4.636,,,1
03/11/2014 12:55:54,4.662,,,1
03/11/2014 13:55:54,4.662,,,1
03/11/2014 14:55:54,4.662,,,1
03/11/2014 15:55:54,4.662,,,1
03/11/2014 16:55:54,4.662,,,1
03/11/2014 17:55:54,4.662,,,1
03/11/2014 18:55:54,4.662,,,1
03/11/2014 19:55:54,4.662,,,1
03/11/2014 20:55:54,4.662,,,1
03/11/2014 21:55:54,4.662,,,1
03/11/2014 22:55:54,4.662,,,1
03/11/2014 23:55:54,4.662,,,1
03/12/2014 00:55:54,4.662,,,1
03/12/2014 01:55:54,4.662,,,1
03/12/2014 02:55:54,4.662,,,1
03/12/2014 03:55:54,4.662,,,1
03/12/2014 04:55:54,4.662,,,1
03/12/2014 05:55:54,4.662,,,1
03/12/2014 06:55:54,4.662,,,1
03/12/2014 07:55:54,4.662,,,1
03/12/2014 08:55:54,4.662,,,1
03/12/2014 09:55:54,4.662,,,1
03/12/2014 10:55:54,4.662,,,1
03/12/2014 11:55:54,4.662,,,1
03/12/2014 12:55:54,4.662,,,1
03/12/2014 13:55:54,4.662,,,1
03/12/2014 14:55:54,4.662,,,1
03/12/2014 15:55:54,4.662,,,1
03/12/2014 16:55:54,4.662,,,1
03/12/2014 17:55:54,4.662,,,1
03/12/2014 18:55:54,4.662,,,1
03/12/2014 19:55:54,4.662,,,1
03/12/2014 20:55:54,4.662,,,1
03/12/2014 21:55:54,4.662,,,1
03/12/2014 22:55:54,4.662,,,1
03/12/2014 23:55:54,4.662,,,1
03/13/2014 00:55:54,4.662,,,1
03/13/2014 01:55:54,4.662,,,1
03/13/2014 02:55:54,4.662,,,1
03/13/2014 03:55:54,4.662,,,1
03/13/2014 04:55:54,4.662,,,1
03/13/2014 05:55:54,4.662,,,1
03/13/2014 06:55:54,4.662,,,1
03/13/2014 07:55:54,4.662,,,1
03/13/2014 08:55:54,4.662,,,1
03/13/2014 09:55:54,4.662,,,1
03/13/2014 10:55:54,4.662,,,1
03/13/2014 11:55:54,4.662,,,1
03/13/2014 12:55:54,4.662,,,1
03/13/2014 13:55:54,4.662,,,1
03/13/2014 14:55:54,4.662,,,1
03/13/2014 15:55:54,4.662,,,1
03/13/2014 16:55:54,4.662,,,1
03/13/2014 17:55:54,4.662,,,1
03/13/2014 18:55:54,4.662,,,1
03/13/2014 19:55:54,4.662,,,1
03/13/2014 20:55:54,4.662,,,1
03/13/2014 21:55:54,4.662,,,1
03/13/2014 22:55:54,4.662,,,1
03/13/2014 23:55:54,4.662,,,1
03/14/2014 00:55:54,4.662,,,1
03/14/2014 01:55:54,4.662,,,1
03/14/2014 02:55:54,4.662,,,1
03/14/2014 03:55:54,4.662,,,1
03/14/2014 04:55:54,4.662,,,1
03/14/2014 05:55:54,4.662,,,1
03/14/2014 06:55:54,4.662,,,1
03/14/2014 07:55:54,4.662,,,1
03/14/2014 08:55:54,4.662,,,1
03/14/2014 09:55:54,4.662,,,1
03/14/2014 10:55:54,4.662,,,1
03/14/2014 11:55:54,4.662,,,1
03/14/2014 12:55:54,4.662,,,1
03/14/2014 13:55:54,4.662,,,1
03/14/2014 14:55:54,4.662,,,1
03/14/2014 15:55:54,4.662,,,1
03/14/2014 16:55:54,4.662,,,1
03/14/2014 17:55:54,4.662,,,1
03/14/2014 18:55:54,4.662,,,1
03/14/2014 19:55:54,4.662,,,1
03/14/2014 20:55:54,4.662,,,1
03/14/2014 21:55:54,4.662,,,1
03/14/2014 22:55:54,4.662,,,1
03/14/2014 23:55:54,4.662,,,1
03/15/2014 00:55:54,4.662,,,1
03/15/2014 01:55:54,4.662,,,1
03/15/2014 02:55:54,4.662,,,1
03/15/2014 03:55:54,4.662,,,1
03/15/2014 04:55:54,4.662,,,1
03/15/2014 05:55:54,4.662,,,1
03/15/2014 06:55:54,4.662,,,1
03/15/2014 07:55:54,4.662,,,1
03/15/2014 08:55:54,4.662,,,1
03/15/2014 09:55:54,4.662,,,1
03/15/2014 10:55:54,4.662,,,1
03/15/2014 11:55:54,4.662,,,1
03/15/2014 12:55:54,4.662,,,1
03/15/2014 13:55:54,4.662,,,1
03/15/2014 14:55:54,4.662,,,1
03/15/2014 15:55:54,4.662,,,1
03/15/2014 16:55:54,4.662,,,1
03/15/2014 17:55:54,4.662,,,1
03/15/2014 18:55:54,4.662,,,1
03/15/2014 19:55:54,4.662,,,1
03/15/2014 20:55:54,4.662,,,1
03/15/2014 21:55:54,4.662,,,1
03/15/2014 22:55:54,4.662,,,1
03/15/2014 23:55:54,4.662,,,1
03/16/2014 00:55:54,4.662,,,1
03/16/2014 01:55:54,4.662,,,1
03/16/2014 02:55:54,4.662,,,1
03/16/2014 03:55:54,4.662,,,1
03/16/2014 04:55:54,4.662,,,1
03/16/2014 05:55:54,4.662,,,1
03/16/2014 06:55:54,4.662,,,1
03/16/2014 07:55:54,4.662,,,1
03/16/2014 08:55:54,4.662,,,1
03/16/2014 09:55:54,4.662,,,1
03/16/2014 10:55:54,4.662,,,1
03/16/2014 11:55:54,4.662,,,1
03/16/2014 12:55:54,4.662,,,1
03/16/2014 13:55:54,4.662,,,1
03/16/2014 14:55:54,4.662,,,1
03/16/2014 15:55:54,4.662,,,1
03/16/2014 16:55:54,4.662,,,1
03/16/2014 17:55:54,4.662,,,1
03/16/2014 18:55:54,4.662,,,1
03/16/2014 19:55:54,4.662,,,1
03/16/2014 20:55:54,4.662,,,1
03/16/2014 21:55:54,4.662,,,1
03/16/2014 22:55:54,4.662,,,1
03/16/2014 23:55:54,4.662,,,1
03/17/2014 00:55:54,4.662,,,1
03/17/2014 01:55:54,4.662,,,1
03/17/2014 02:55:54,4.662,,,1
03/17/2014 03:55:54,4.662,,,1
03/17/2014 04:55:54,4.662,,,1
03/17/2014 05:55:54,4.662,,,1
03/17/2014 06:55:54,4.662,,,1
03/17/2014 07:55:54,4.662,,,1
03/17/2014 08:55:54,4.662,,,1
03/17/2014 09:55:54,4.662,,,1
03/17/2014 10:55:54,4.662,,,1
03/17/2014 11:55:54,4.662,,,1
03/17/2014 12:55:54,4.662,,,1
03/17/2014 13:55:54,4.662,,,1
03/17/2014 14:55:54,4.662,,,1
03/17/2014 15:55:54,4.662,,,1
03/17/2014 16:55:54,4.662,,,1
03/17/2014 17:55:54,4.662,,,1
03/17/2014 18:55:54,4.662,,,1
03/17/2014 19:55:54,4.662,,,1
03/17/2014 20:55:54,4.662,,,1
03/17/2014 21:55:54,4.662,,,1
03/17/2014 22:55:54,4.662,,,1
03/17/2014 23:55:54,4.662,,,1
03/18/2014 00:55:54,4.662,,,1
03/18/2014 01:55:54,4.662,,,1
03/18/2014 02:55:54,4.662,,,1
03/18/2014 03:55:54,4.662,,,1
03/18/2014 04:55:54,4.662,,,1
03/18/2014 05:55:54,4.662,,,1
03/18/2014 06:55:54,4.662,,,1
03/18/2014 07:55:54,4.662,,,1
03/18/2014 08:55:54,4.662,,,1
03/18/2014 09:55:54,4.662,,,1
03/18/2014 10:55:54,4.662,,,1
03/18/2014 11:55:54,4.662,,,1
03/18/2014 12:55:54,4.662,,,1
03/18/2014 13:55:54,4.662,,,1
03/18/2014 14:55:54,4.662,,,1
03/18/2014 15:55:54,4.662,,,1
03/18/2014 16:55:54,4.662,,,1
03/18/2014 17:55:54,4.662,,,1
03/18/2014 18:55:54,4.662,,,1
03/18/2014 19:55:54,4.662,,,1
03/18/2014 20:55:54,4.662,,,1
03/18/2014 21:55:54,4.662,,,1
03/18/2014 22:55:54,4.662,,,1
03/18/2014 23:55:54,4.662,,,1
03/19/2014 00:55:54,4.662,,,1
03/19/2014 01:55:54,4.662,,,1
03/19/2014 02:55:54,4.662,,,1
03/19/2014 03:55:54,4.662,,,1
03/19/2014 04:55:54,4.662,,,1
03/19/2014 05:55:54,4.662,,,1
03/19/2014 06:55:54,4.662,,,1
03/19/2014 07:55:54,4.662,,,1
03/19/2014 08:55:54,4.662,,,1
03/19/2014 09:55:54,4.662,,,1
03/19/2014 10:55:54,4.662,,,1
03/19/2014 11:55:54,4.662,,,1
03/19/2014 12:55:54,4.662,,,1
03/19/2014 13:55:54,4.662,,,1
03/19/2014 14:55:54,4.662,,,1
03/19/2014 15:55:54,4.662,,,1
